"BSTNUM";"MUTKOD";"VERVALLEN";"BACKUPID";"LAATSTE";"ExterneCode";"GPKODE";"NMMEMO";"NMETIK";"NMNM40";"NMNAAM";"GSKODE";"THKTVR";"GPKTVR";"THKTWG";"GPKTWG";"GPNMNR";"GPSTNR";"GPINST";"GPMLCI";"GPMLCT";"GPADVP";"GPTCVP";"THKHVS";"GPKHVS";"SPKODE";"THSTWG";"SSKTWG";"ATCODE";"THEHHV";"XPEHHV";"VRSCHEHTH";"VRSCHEHIT";"SourceCode"
"0711";"9";1;"";"01-05-2017";"";"90007522";TACRP2;TACROLIMUS 0,2MG GRAN V SUS;TACROLIMUS;TACROLIMUS GRAN VOOR SUSP 1 MG;"99998416";"0006";"000379";"0007";"000009";"9992323";"0069400";"1 MG";"000";"00000000";"092";"00000004";"1012";"000004";"00047937";"0058";"000004";L04AD02;"0002";"000245";"";"";
"0711";"9";1;"";"01-05-2017";"";"90007565";TACRP2;TACROLIMUS 0,2MG GRAN V SUS;TACROLIMUS;TACROLIMUS GRAN VOOR SUSP 1 MG;"99998408";"0006";"000379";"0007";"000009";"9992322";"0069400";"1 MG";"000";"00000000";"092";"00000004";"1012";"000004";"00047937";"0058";"000004";L04AD02;"0002";"000245";"";"";
"0711";"9";1;"";"01-05-2017";"";"90007581";TACRP2;TACROLIMUS 0,2MG GRAN V SUS;TACROLIMUS;TACROLIMUS GRAN VOOR SUSP 1 MG;"99998394";"0006";"000379";"0007";"000009";"9992321";"0069400";"1 MG";"000";"00000000";"092";"00000004";"1012";"000004";"00047937";"0058";"000004";L04AD02;"0002";"000245";"";"";
"0711";"9";0;"";"01-05-2017";"";"90007611";TACRP1;TACROLIMUS 1 MG GRAN V SUS;TACROLIMUS;TACROLIMUS GRAN VOOR SUSP  1 MG;"99998386";"0006";"000379";"0007";"000009";"9992320";"0069400"; 1 MG;"000";"00000000";"092";"00000004";"1012";"000004";"00047937";"0058";"000004";L04AD02;"0002";"000245";"";"";
"0711";"9";0;"";"01-05-2017";"";"90007840";INDOI2;INDOCYANINEGROEN 25MG INJPD;INDOCYANINEGROEN;INDOCYANINEGROEN INJECTIEPOEDER 25MG;"99998335";"0006";"000552";"0007";"000010";"9992316";"0080386";"25MG";"000";"00000000";"092";"00000004";"1012";"";"00048771";"0058";"000006";V04CX;"0002";"000245";"";"";
"0711";"0";0;"";"01-08-2020";"";"00122327";QUETT1;QUETIAPINE 150MG TABLET FO;QUETIAPINE;QUETIAPINE TABLET FO 150MG;"00101907";"0006";"000027";"0007";"000009";"0159312";"0085546";"150MG";"000";"00000000";"092";"00000004";"1012";"";"00049492";"0058";"000004";N05AH04;"0002";"000245";"";"";
"0711";"9";0;"";"";"";"90098064";"";"21 0468 CFZ533 V/P";"21 0468 CFZ533 V/P";"21-0468 CFZ533 INJVLST 150MG/ML / PLACEBO WWSP 2ML";"99977087";"0006";"000082";"0007";"000021";"9990515";"";"150MG";"";"";"";"";"1012";"";"";"0058";"";"21-0468";"0002";"000233";"";"";
"0711";"0";0;"";"01-08-2020";"";"00157147";PAROT4;PAROXETINE 40MG TABLET;PAROXETINE;PAROXETINE TABLET 40MG;"00130761";"0006";"000230";"0007";"000009";"0268022";"0063536";"40MG";"216";"00000033";"092";"00000004";"1012";"";"00042943";"0058";"000004";N06AB05;"0002";"000245";"";"";
"0711";"9";0;"";"";"";"90044428";"";"19 0200 TAK 931 80 mg tabl";"19 0200 TAK 931 80 mg tablet";"19-0200 TAK-931 80 mg tablet 30st";"99989433";"0006";"000230";"0007";"000009";"9991548";"";"80MG";"";"";"";"";"1012";"";"";"0058";"";"19-0200";"0002";"000245";"";"";
"0711";"0";0;"";"01-08-2020";"";"00171808";TENOT2;TENOFOVIR DISOP 245MG TABL;TENOFOVIR;TENOFOVIR DISOPROXIL TABLET 245MG;"00142905";"0006";"000230";"0007";"000009";"0290755";"0138706";"245MG";"000";"00000000";"092";"00000004";"1012";"";"00052655";"0058";"000004";J05AF07;"0002";"000245";"";"";
"0711";"1";1;"";"01-09-2021";"";"00043710";HYDRC1;HYDROCORTISON 10MG/G CREME;HYDROCORTISON;HYDROCORTISON CREME 10MG/G;"00040878";"0006";"000060";"0007";"000053";"0060982";"0032864";"10MG/G";"000";"00000000";"092";"00000004";"1012";"";"00005126";"0058";"000001";D07AA02;"0002";"000215";"";"";
"0711";"9";0;"";"";"";"90007751";RACEC1;RACECADOTRIL CAPSULE 100 MG;RACECADOTRIL CAPSULE 100 MG;RACECADOTRIL CAPSULE 100 MG;"99998351";"0006";"000300";"0007";"000009";"9992318";"";"100";"";"";"";"";"1012";"";"";"0058";"000004";A07XA04;"0002";"000229";"";"";
"0711";"1";1;"";"01-08-2022";"";"00173185";DEXAT4;DEXAMETHASON 0,4MG CAPSULE;DEXAMETHASON;DEXAMETHASON CAPSULE  0,4MG;"00144045";"0006";"000300";"0007";"000009";"0294169";"0032930";"0,4MG";"000";"00000000";"092";"00000004";"1012";"";"00011487";"0058";"000004";H02AB02;"0002";"000245";"";"";
"0711";"0";0;"";"01-08-2020";"";"00173193";FLUOT5;FLUOXETINE 5MG CAPSULE;FLUOXETINE;FLUOXETINE CAPSULE  5MG;"00144053";"0006";"000300";"0007";"000009";"0294170";"0062990";"5MG";"216";"00000012";"092";"00000004";"1012";"";"00038830";"0058";"000004";N06AB03;"0002";"000245";"";"";
"0711";"0";0;"";"01-08-2020";"";"00173207";OXAZT2;OXAZEPAM 2,5MG TABLET;OXAZEPAM;OXAZEPAM TABLET  2,5MG;"00144061";"0006";"000230";"0007";"000009";"0294213";"0059571";"2,5MG";"000";"00000000";"031";"00000002";"1012";"";"00000981";"0058";"000004";N05BA04;"0002";"000245";"";"";
"0711";"0";0;"";"01-08-2020";"";"00173215";LORAT2;LORAZEPAM 0,25MG TABLET;LORAZEPAM;LORAZEPAM TABLET 0,25MG;"00144088";"0006";"000230";"0007";"000009";"0294214";"0060040";"0,25MG";"000";"00000000";"031";"00000002";"1012";"";"00008303";"0058";"000004";N05BA06;"0002";"000245";"";"";
"0711";"0";0;"";"01-08-2020";"";"00173223";HALOT2;HALOPERIDOL 0,25MG TABLET;HALOPERIDOL;HALOPERIDOL TABLET  0,25MG;"00144096";"0006";"000230";"0007";"000009";"0294215";"0032911";"0,25MG";"000";"00000000";"092";"00000004";"1012";"";"00012114";"0058";"000004";N05AD01;"0002";"000245";"";"";
"0711";"0";0;"";"01-08-2020";"";"00173231";MIRTT3;MIRTAZAPINE 3,75MG TABLET;MIRTAZAPINE;MIRTAZAPINE TABLET  3,75MG;"00144118";"0006";"000230";"0007";"000009";"0294216";"0064216";"3,75MG";"216";"00000032";"092";"00000004";"1012";"";"00046043";"0058";"000004";N06AX11;"0002";"000245";"";"";
"0711";"0";0;"";"01-08-2020";"";"00173258";BUMET2;BUMETANIDE 0,25MG TABLET;BUMETANIDE;BUMETANIDE TABLET 0,25MG;"00144126";"0006";"000230";"0007";"000009";"0294217";"0060348";"0,25MG";"000";"00000000";"092";"00000004";"1012";"";"00011096";"0058";"000004";C03CA02;"0002";"000245";"";"";
"0711";"0";0;"";"01-08-2020";"";"00173266";BRINI;BRINEURA SPOELOPL INFVLST;BRINEURA SPOELOPLOSSING;BRINEURA SPOELOPLOSSING INFVLST;"00144134";"0006";"000540";"0007";"000010";"0294220";"0293915";"";"000";"00000000";"092";"00000004";"1012";"";"00066389";"0058";"000006";Z;"0002";"000233";"";"";
"0711";"1";1;"";"01-10-2021";"";"00173274";FENOV8;FENOL 830MG/ML OPL CUTAAN;FENOL;FENOL OPL CUTAAN 830MG/ML;"00144142";"0006";"000024";"0007";"000053";"0294227";"0033093";"830MG/ML";"000";"00000000";"092";"00000004";"1012";"";"00022519";"0058";"000001";D08AE03;"0002";"000233";"";"";
"0711";"0";0;"";"01-08-2020";"";"00173282";NUSII2;NUSINERSEN 2,4MG/ML INJVLST;NUSINERSEN;NUSINERSEN INJVLST 2,4MG/ML;"00144150";"0006";"000550";"0007";"000010";"0294241";"0294242";"2,4MG/ML";"000";"00000000";"092";"00000004";"1012";"";"00066397";"0058";"000006";M09AX07;"0002";"000233";"";"";
"0711";"0";0;"";"01-08-2020";"";"00173290";CIPRI2;CIPROFLOXACIN 2000UG/ML INJ;CIPROFLOXACINE;CIPROFLOXACINE INJVLST 2000UG/ML;"00138959";"0006";"000550";"0007";"000010";"0294244";"0062730";"2000UG/ML";"192";"00000007";"092";"00000004";"1012";"";"00037567";"0058";"000006";V04CL;"0002";"000233";"";"";
"0711";"9";0;"";"";"";"90074912";"";"20 0451 ALKS 4230";"20 0451 ALKS 4230";"20-0451 ALKS 4230 INJECTIEPOEDER 10MG";"99982536";"0006";"000552";"0007";"000021";"9990972";"";"10MG";"";"";"";"";"1012";"";"";"0058";"";"20-0451";"0002";"000245";"";"";
"0711";"9";0;"";"";"";"90096886";"";"21 0681 MVA-MERS-S_DF-1 LD";"21 0681 MVA-MERS-S_DF-1 LD";"21-0681 MVA-MERS-S_DF-1 INJVLST 10MILJ PFU/0,5ML";"99977397";"0006";"000550";"0007";"000002";"9990539";"";"20MILJ PFU/ML";"";"";"";"";"1012";"";"";"0058";"000006";"21-0681";"0002";"000233";"";"";
"0711";"9";0;"";"";"";"90101588";"";"21 0044 AG-881 10MG";"21 0044 AG-881";"21-0044 AG-881 TABLET 10MG 33ST";"99976226";"0006";"000230";"0007";"000009";"9990441";"";"10MG";"";"";"";"";"1012";"";"";"0058";"";"21-0044";"0002";"000245";"";"";
"0711";"0";0;"";"01-08-2020";"";"00171816";ENOXI1;ENOXAPARINE 10.000IE/ML INJ;ENOXAPARINE;ENOXAPARINE INJVLST 10.000IE/ML (100MG/ML);"00142913";"0006";"000550";"0007";"000010";"0290763";"0062906";"10.000IE/ML";"000";"00000000";"092";"00000004";"1012";"";"00038407";"0058";"000006";B01AB05;"0002";"000233";"";"";
"0711";"0";0;"";"01-08-2020";"";"00173304";CIPRI2;CIPROFLOXACINE 200UG/ML INJ;CIPROFLOXACINE;CIPROFLOXACINE INJVLST 200UG/ML;"00144169";"0006";"000550";"0007";"000010";"0294246";"0062730";"200UG/ML";"192";"00000007";"092";"00000004";"1012";"";"00037567";"0058";"000006";V04CL;"0002";"000233";"";"";
"0711";"0";0;"";"01-08-2020";"";"00173312";CIPRI2;CIPROFLOXACINE 20UG/ML INJV;CIPROFLOXACINE;CIPROFLOXACINE INJVLST 20UG/ML;"00144177";"0006";"000550";"0007";"000010";"0294248";"0062730";"20UG/ML";"192";"00000007";"092";"00000004";"1012";"";"00037567";"0058";"000006";V04CL;"0002";"000233";"";"";
"0711";"0";0;"";"01-08-2020";"";"00173320";CIPRI2;CIPROFLOXACINE 2UG/ML INJVL;CIPROFLOXACINE;CIPROFLOXACINE INJVLST 2UG/ML;"00144185";"0006";"000550";"0007";"000010";"0294250";"0062730";"2UG/ML";"192";"00000007";"092";"00000004";"1012";"";"00037567";"0058";"000006";V04CL;"0002";"000233";"";"";
"0711";"0";0;"";"01-08-2020";"";"00173339";CIPRI2;CIPROFLOXACINE 0,2UG/ML INJ;CIPROFLOXACINE;CIPROFLOXACINE INJVLST 0,2UG/ML;"00144193";"0006";"000550";"0007";"000010";"0294252";"0062730";"0,2UG/ML";"192";"00000007";"092";"00000004";"1012";"";"00037567";"0058";"000006";V04CL;"0002";"000233";"";"";
"0711";"0";0;"";"01-08-2020";"";"00173347";CIPRI;CIPROFLOXACINE INJVLST I C;CIPROFLOXACINE;CIPROFLOXACINE INJVLST INTRACUTANE TEST;"00144207";"0006";"000550";"0007";"000010";"0294254";"0062730";"";"192";"00000007";"092";"00000004";"1012";"";"00037567";"0058";"000006";V04CL;"0002";"000233";"";"";
"0711";"0";0;"";"01-04-2023";"";"00173355";CANNV5;CANNABIDIOL 50MG/ML DRUPPEL;CANNABIDIOL;CANNABIDIOL DRUPPELS SUBLIN  50MG/ML;"00144215";"0006";"000996";"0007";"000121";"0294256";"0271492";"50MG/ML";"000";"00000000";"092";"00000004";"1012";"";"00062758";"0058";"000004";N02BG10;"0002";"000233";"";"";
"0711";"1";1;"";"01-10-2020";"";"00173363";LIDOC;LIDO/TETRACA/TETRACA HCL CR;LIDOCAINE/TETRACAINE/TETRACAINE;LIDOCAI/TETRACAI/TETRACAI HCL CR 230/350/350MG/G;"00144223";"0006";"000060";"0007";"000053";"0294259";"0294260";"230/350/350MG/G";"000";"00000000";"092";"00000004";"1012";"";"00056197";"0058";"000001";N01BB20;"0002";"000215";"";"";
"0711";"9";0;"";"01-05-2017";"";"90008103";PENTI2;PENTOXIFYLLINE 20MG/ML AMPU;PENTOXIFYLLINE;PENTOXIFYLLINE  INJVLST 20MG/ML AMPUL 5ML;"99998300";"0006";"000550";"0007";"000010";"9992313";"0048680";"20MG/ML";"000";"00000000";"092";"00000004";"1012";"";"00032700";"0058";"000006";C04AD03;"0002";"000233";"";"";
"0711";"9";0;"";"01-05-2017";"";"90008154";LIDOI1;LIDOCAINE 10MG/ML INJ FAGRO;LIDOCAINE;LIDOCAINE HCL INJVLST 10MG/ML WWSP;"99998297";"0006";"000550";"0007";"000010";"9992312";"0059945";"10MG/ML";"000";"00000000";"092";"00000004";"1012";"";"00007854";"0058";"000006";N01BB02;"0002";"000233";"";"";
"0711";"0";0;"";"01-08-2020";"";"00030597";PRIMG;PRIMIDON;PRIMIDON;PRIMIDON;"00029076";"0006";"000980";"0007";"000001";"0033150";"0033150";"";"000";"00000000";"092";"00000004";"1012";"";"00020184";"0058";"000011";N03AA03;"0002";"000215";"";"";
"0711";"1";1;"";"01-12-2019";"";"00034533";ZWAVG;ZWAVEL GESUBLIMEERD;ZWAVEL;ZWAVEL GESUBLIMEERD;"00032700";"0006";"000980";"0007";"000001";"0294767";"0061298";"";"000";"00000000";"092";"00000004";"1012";"";"00022772";"0058";"000011";D10AB02;"0002";"000215";"";"";
"0711";"0";0;"";"01-08-2020";"";"00163392";AMIST4;AMISULPRIDE 400MG TABLET;AMISULPRIDE;AMISULPRIDE TABLET 400MG;"00135860";"0006";"000230";"0007";"000009";"0279385";"0279384";"400MG";"000";"00000000";"092";"00000004";"1012";"";"00064238";"0058";"000004";N05AL05;"0002";"000245";"";"";
"0711";"1";1;"";"01-03-2022";"";"00171824";ENOXI1;ENOXAPARINE 15.0OOIE/ML INJ;ENOXAPARINE;ENOXAPARINE INJVLST 15.000IE/ML (150MG/ML);"00142921";"0006";"000550";"0007";"000010";"0290770";"0062906";"15.000IE/ML";"000";"00000000";"092";"00000004";"1012";"";"00038407";"0058";"000006";B01AB05;"0002";"000233";"";"";
"0711";"0";0;"";"01-08-2020";"";"00172049";NACLI;NACL/MGSO/KCL 9/2/1.49MG/ML;NATRIUMCHLORIDE/MAGNESIUMSULFAAT/KCL;NACL/MGSO4/KCL INF 9/2/1,49MG/ML (HYDRAAT);"00143103";"0006";"000540";"0007";"000010";"0291131";"0281956";"9/2/1,49MG/ML";"000";"00000000";"092";"00000004";"1012";"";"00064475";"0058";"000006";B05BB01;"0002";"000233";"";"";
"0711";"0";0;"";"01-08-2020";"";"00172057";OXYBV1;OXYBUPROCAINE 10MG/ML OPLOS;OXYBUPROCAINE;OXYBUPROCAINE OPLOSSING 10MG/ML;"00017493";"0006";"000430";"0007";"000075";"0291136";"0028577";"10MG/ML";"000";"00000000";"092";"00000004";"1012";"";"00012955";"0058";"000001";N01B;"0002";"000233";"";"";
"0711";"0";0;"";"01-08-2020";"";"00172065";CEFTD5;CEFTAZIDIM 50MG/ML OOGDRUPP;CEFTAZIDIM;CEFTAZIDIM OOGDRUPPELS 50MG/ML;"00143111";"0006";"000500";"0007";"000007";"0291137";"0062115";"50MG/ML";"000";"00000000";"092";"00000004";"1012";"";"00064742";"0058";"000003";S01AA;"0002";"000233";"";"";
"0711";"0";0;"";"01-08-2020";"";"00172073";AMMOI1;AMMONIUMCL 100MG/ML INFUUS;AMMONIUMCHLORIDE;AMMONIUMCHLORIDE INFVLST 100MG/ML;"00034878";"0006";"000540";"0007";"000010";"0291139";"0032666";"100MG/ML";"000";"00000000";"092";"00000004";"1012";"";"00038156";"0058";"000006";B05XA04;"0002";"000233";"";"";
"0711";"1";1;"";"01-05-2020";"";"00172081";ACETD2;ACETYLCYSTEINE 25MG/ML OOGD;ACETYLCYSTEINE;ACETYLCYSTEINE OOGDRUPPELS 25MG/ML;"00143138";"0006";"000500";"0007";"000007";"0291172";"0022864";"25MG/ML";"000";"00000000";"092";"00000004";"1012";"";"00049336";"0058";"000003";S01XA08;"0002";"000233";"";"";
"0711";"0";0;"";"01-08-2020";"";"00172138";DIMEV1;DMSO 1000MG/G OPL CUTAAN;DIMETHYLSULFOXIDE;DIMETHYLSULFOXIDE OPL CUTAAN 1000MG/G;"00143154";"0006";"000024";"0007";"000053";"0291219";"0060998";"1000MG/G";"000";"00000000";"092";"00000004";"1012";"";"00045357";"0058";"000001";M02AX03;"0002";"000215";"";"";
"0711";"0";0;"";"01-08-2020";"";"00172146";FENYV1;FENYTOINE 10MG/ML DRANK;FENYTOINE;FENYTOINE DRANK NA-ZOUT 10MG/ML;"00143162";"0006";"000400";"0007";"000009";"0291221";"0059685";"10MG/ML";"060";"00000023";"092";"00000004";"1012";"";"00002704";"0058";"000004";N03AB02;"0002";"000233";"";"";
"0711";"1";1;"";"01-11-2019";"";"00172154";LORAT1;LORAZEPAM 0,1MG CAPSULE;LORAZEPAM;LORAZEPAM CAPSULE 0,1MG;"00143170";"0006";"000300";"0007";"000009";"0291226";"0060040";"0,1MG";"000";"00000000";"031";"00000002";"1012";"";"00008303";"0058";"000004";N05BA06;"0002";"000245";"";"";
"0711";"0";0;"";"01-08-2020";"";"00172189";NALOT1;NALOXEGOL 12,5MG TABLET;NALOXEGOL;NALOXEGOL TABLET 12,5MG;"00143200";"0006";"000230";"0007";"000009";"0291242";"0291243";"12,5MG";"000";"00000000";"092";"00000004";"1012";"";"00066052";"0058";"000004";A06AH03;"0002";"000245";"";"";
"0711";"0";0;"";"01-08-2020";"";"00172197";NALOT2;NALOXEGOL 25MG TABLET;NALOXEGOL;NALOXEGOL TABLET 25MG;"00143219";"0006";"000230";"0007";"000009";"0291244";"0291243";"25MG";"000";"00000000";"092";"00000004";"1012";"";"00066052";"0058";"000004";A06AH03;"0002";"000245";"";"";
"0711";"0";0;"";"01-08-2020";"";"00172200";MITOD2;MITOMYCINE 0,2MG/ML OOGDRUP;MITOMYCINE;MITOMYCINE OOGDRUPPELS 0,2MG/ML;"00143189";"0006";"000500";"0007";"000007";"0291246";"0061795";"0,2MG/ML";"000";"00000000";"092";"00000004";"1012";"";"00066044";"0058";"000003";S01XA;"0002";"000233";"";"";
"0711";"0";0;"";"01-08-2020";"";"00172219";MITOD4;MITOMYCINE 0,4MG/ML OOGDRUP;MITOMYCINE;MITOMYCINE OOGDRUPPELS 0,4MG/ML;"00143197";"0006";"000500";"0007";"000007";"0291248";"0061795";"0,4MG/ML";"000";"00000000";"092";"00000004";"1012";"";"00066044";"0058";"000003";S01XA;"0002";"000233";"";"";
"0711";"1";1;"";"01-11-2019";"";"00171832";INFLI;INFLUENZAVAC 2017/2018 SUBU;INFLUENZAVACCIN;INFLUENZAVACCIN 2017/2018 SUBUNIT;"00142948";"0006";"000021";"0007";"000010";"0290842";"0064183";"";"000";"00000000";"092";"00000004";"1012";"";"00030759";"0058";"000006";J07BB02;"0002";"000233";"";"";
"0711";"0";0;"";"01-08-2020";"";"00172235";PLANP3;PLANTAGO OVATA 3,66G GRANUL;PLANTAGO OVATA;PLANTAGO OVATA GRANULAAT 3,66G;"00143235";"0006";"000371";"0007";"000009";"0291330";"0059903";"3,66G";"000";"00000000";"092";"00000004";"1012";"";"00006343";"0058";"000004";A06AC01;"0002";"000245";"";"";
"0711";"0";0;"";"01-08-2020";"";"00172243";KALIT6;KALIUMJODIDE 65MG TABLET;KALIUMJODIDE;KALIUMJODIDE TABLET 65MG;"00143243";"0006";"000230";"0007";"000009";"0291371";"0032963";"65MG";"000";"00000000";"092";"00000004";"1012";"";"00031070";"0058";"000004";V03AB21;"0002";"000245";"";"";
"0711";"0";0;"";"01-08-2020";"";"00172251";GENTD1;GENTAMICINE 14MG/ML OOGDRUP;GENTAMICINE;GENTAMICINE OOGDRUPPELS 14MG/ML;"00143251";"0006";"000500";"0007";"000007";"0291386";"0059732";"14MG/ML";"000";"00000000";"092";"00000004";"1012";"";"00026816";"0058";"000003";S01AA11;"0002";"000233";"";"";
"0711";"0";0;"";"01-08-2020";"";"00172278";CEFTP;CEFTAZ/AVIBACT 2000/500MG;CEFTAZIDIM/AVIBACTAM;CEFTAZIDIM/AVIBACTAM INFUSIEPOEDER 2000/500MG;"00143278";"0006";"000553";"0007";"000010";"0291416";"0291417";"2000/500MG";"000";"00000000";"092";"00000004";"1012";"";"00066060";"0058";"000006";J01DD52;"0002";"000245";"";"";
"0711";"0";0;"";"01-08-2020";"";"00172286";CALCI;CACL2/MGCL2 0,54/0,24MMOL/M;CALCIUMCHLORIDE/MAGNESIUMCHLORIDE;CACL2/MGCL2 INFCONC 0,54MMOL CA/0,24MMOL MG/ML;"00133825";"0006";"000541";"0007";"000010";"0291450";"0259712";"79,38/48,79MG/ML";"000";"00000000";"092";"00000004";"1012";"";"00061433";"0058";"000006";B05ZB;"0002";"000233";"";"";
"0711";"1";1;"";"01-03-2020";"";"00172294";CEFAD3;CEFAZOLINE 30MG/ML OOGDRUPP;CEFAZOLINE;CEFAZOLINE OOGDRUPPELS 30MG/ML;"00143286";"0006";"000500";"0007";"000007";"0291478";"0060533";"30MG/ML";"000";"00000000";"092";"00000004";"1012";"";"00065145";"0058";"000003";S01AA;"0002";"000233";"";"";
"0711";"1";1;"";"01-06-2021";"";"00172308";CEFTI2;CEFTAZIDIM 24,4MG/ML INFVLS;CEFTAZIDIM;CEFTAZIDIM INFVLST 24,4MG/ML;"00143294";"0006";"000540";"0007";"000010";"0291480";"0062115";"24,4MG/ML";"000";"00000000";"015";"00000003";"1012";"";"00031542";"0058";"000006";J01DD02;"0002";"000233";"";"";
"0711";"0";0;"";"01-08-2020";"";"00172316";CARDV;CARDIOPLEGIE-OPLOSSING(A15);CARDIOPLEGIE;CARDIOPLEGIE-OPLOSSING (A15);"00143308";"0006";"000980";"0007";"000001";"0291485";"0278141";"";"000";"00000000";"092";"00000004";"1012";"";"00064416";"0058";"000011";B05XA16;"0002";"000233";"";"";
"0711";"0";0;"";"01-10-2020";"";"00172324";VANCD1;VANCOMYCINE 14MG/ML OOGDRUP;VANCOMYCINE;VANCOMYCINE OOGDRUPPELS 14MG/ML (ALS HCL);"00143316";"0006";"000500";"0007";"000007";"0291539";"0062195";"14MG/ML";"000";"00000000";"092";"00000004";"1012";"";"00064777";"0058";"000003";S01AA;"0002";"000233";"";"";
"0711";"0";0;"";"01-10-2020";"";"00172332";VANCD2;VANCOMYCINE 25MG/ML OOGDRUP;VANCOMYCINE;VANCOMYCINE OOGDRUPPELS 25MG/ML (ALS HCL);"00130184";"0006";"000500";"0007";"000007";"0291541";"0062195";"25MG/ML";"000";"00000000";"092";"00000004";"1012";"";"00064777";"0058";"000003";S01AA;"0002";"000233";"";"";
"0711";"0";0;"";"01-08-2020";"";"00172340";FOSCD1;FOSCARNET 12MG/ML OOGDRUPPE;FOSCARNET;FOSCARNET OOGDRUPPELS 12MG/ML;"00143324";"0006";"000500";"0007";"000007";"0291547";"0063029";"12MG/ML";"000";"00000000";"092";"00000004";"1012";"";"00066079";"0058";"000003";S01AD;"0002";"000233";"";"";
"0711";"0";0;"";"01-08-2020";"";"00172359";FOSCD2;FOSCARNET 24MG/ML OOGDRUPPE;FOSCARNET;FOSCARNET OOGDRUPPELS 24MG/ML;"00065722";"0006";"000500";"0007";"000007";"0291549";"0063029";"24MG/ML";"000";"00000000";"092";"00000004";"1012";"";"00066079";"0058";"000003";S01AD;"0002";"000233";"";"";
"0711";"0";0;"";"01-08-2020";"";"00171859";BRODI1;BRODALUMAB 140MG/ML INJVLST;BRODALUMAB;BRODALUMAB INJVLST 140MG/ML;"00142964";"0006";"000550";"0007";"000010";"0290847";"0290848";"140MG/ML";"000";"00000000";"092";"00000004";"1012";"";"00065986";"0058";"000006";L04AC12;"0002";"000233";"";"";
"0711";"0";0;"";"01-01-2021";"";"00172367";RIBOT2;RIBOCICLIB 200MG TABLET;RIBOCICLIB;RIBOCICLIB TABLET 200MG;"00143332";"0006";"000230";"0007";"000009";"0291561";"0291562";"200MG";"000";"00000000";"092";"00000004";"1012";"";"00066087";"0058";"000004";L01EF02;"0002";"000245";"";"";
"0711";"0";0;"";"01-08-2020";"";"00172391";PENTI4;PENTETEENZUUR 4MG/ML INFOPL;PENTETEENZUUR;PENTETEENZUUR INFOPL CONC 4MG/ML;"00143359";"0006";"000541";"0007";"000010";"0291570";"0291571";"4MG/ML";"000";"00000000";"092";"00000004";"1012";"";"00066095";"0058";"000006";V07A;"0002";"000233";"";"";
"0711";"0";0;"";"01-08-2020";"";"00172405";LORAV1;LORAZEPAM 1MG/ML DRANK;LORAZEPAM;LORAZEPAM DRANK 1MG/ML;"00143367";"0006";"000400";"0007";"000009";"0291639";"0060040";"1MG/ML";"060";"00000023";"031";"00000002";"1012";"";"00008303";"0058";"000004";N05BA06;"0002";"000233";"";"";
"0711";"0";0;"";"01-09-2022";"";"00172413";POEDP;POEDER MET OA VIT K1 EN K2;VITAMINE K BEVATTEND;POEDER VOOR VOEDING MET O.A. VITAMINE K1 EN K2;"00143375";"0006";"000200";"0007";"000009";"0291642";"0217769";"";"000";"00000000";"092";"00000004";"1012";"000002";"00058084";"0058";"000004";Z;"0002";"000215";"";"";
"0711";"0";0;"";"01-08-2020";"";"00172421";ADENI6;ADENOSINE 6MG/ML INJVLST;ADENOSINE;ADENOSINE INJECTIEVLST 6MG/ML;"00143383";"0006";"000550";"0007";"000010";"0291646";"0064151";"6MG/ML";"000";"00000000";"092";"00000004";"1012";"";"00045810";"0058";"000006";C01EB10;"0002";"000233";"";"";
"0711";"0";0;"";"01-08-2020";"";"00172448";CALCI;CALCIUMG/GLU 4,932/100MG/ML;CALCIUMGLUCONAAT/GLUCOSE;CALCIUMGLU/GLUC INCON 4,932/100MG/ML(0,011MMOL CA);"00143391";"0006";"000541";"0007";"000010";"0291658";"0291659";"4,932/100MG/ML";"000";"00000000";"092";"00000004";"1012";"";"00066109";"0058";"000006";A12AA03;"0002";"000233";"";"";
"0711";"0";0;"";"01-08-2020";"";"00172456";CALCI;CALCIUMG/GLU4,932/150MG/ML;CALCIUMGLUCONAAT/GLUCOSE;CALCIUMGLU/GLUC INCON 4,932/150MG/ML(0,001MMOL CA);"00143405";"0006";"000541";"0007";"000010";"0291661";"0291659";"4,932/150MG/ML";"000";"00000000";"092";"00000004";"1012";"";"00066109";"0058";"000006";A12AA03;"0002";"000233";"";"";
"0711";"1";1;"";"01-10-2020";"";"00172472";RINGI;RINGER/LACTAAT/GLUCOSE INFV;RINGER/LACTAAT/GLUCOSE;RINGER/LACTAAT/GLUCOSE INFVLST;"00143421";"0006";"000540";"0007";"000010";"0291665";"0291666";"";"000";"00000000";"092";"00000004";"1012";"";"00066117";"0058";"000006";B05BB01;"0002";"000233";"";"";
"0711";"0";0;"";"01-08-2020";"";"00170321";NONAI5;NONACOG BETA PEGOL 500IE IN;NONACOG BETA PEGOL;NONACOG BETA PEGOL INJPDR  500IE;"00141607";"0006";"000552";"0007";"000010";"0289754";"0289755";"500IE";"000";"00000000";"092";"00000004";"1012";"";"00065714";"0058";"000006";B02BD04;"0002";"000245";"";"";
