Backup ID,Bestandnummer,Bruto formule,CAS-nummer,Code opiumwet,Code rijvaardigheid,Code stamnaam toegestaan,Code vergift,Code werkzaam bestanddeel/hulp,Databroncode,Generieke naam,Generiekenaamcode,Informatorium stof code,IsStamnaam,Molecuulgewicht,Molecuulgewicht indicator,Molecuulgewicht samenstelling,Mutatiecode,Soortelijk gewicht,Stamnaamcode,Volledige generieke naam code,Voorkeurseenheid memocode
,0750,,000000000,,,,,W,,ANAGRELIDE (ALS HYDROCHLORIDE),084816,002948,FALSE,256.09,,256.09,0,0.00,083364,083372,MG
,0750,(C9H15N5O)2.H2SO4,000000000,,,,,W,,MINOXIDIL SULFAAT,084824,001580,FALSE,516.58,,258.29,0,0.00,021245,021245,MG
,0750,,000000000,,,S,,H,,MEDIUM 199 VOOR VACCINS,084832,000000,TRUE,0.00,,0.00,0,0.00,084832,084832,MG
,0750,,000000000,,,,,W,,DESMOPRESSINE (ALS ACETAAT-3-WATER),084840,001614,FALSE,1069.20,,1069.20,0,0.00,035386,035378,UG
,0750,C13H17NaO2.2H2O,000000000,,,,,W,,IBUPROFEN NATRIUM-2-WATER,084859,001281,FALSE,264.30,,264.30,0,0.00,001155,001155,MG
,0750,,000000000,,,,,W,,IBUPROFEN (ALS NA-ZOUT-2-WATER),084867,001281,FALSE,206.30,,206.30,0,0.00,001155,001155,MG
,0750,C4H12NaNO7P2.1H2O,260055058,,,,,W,,ALENDRONAAT NATRIUM-1-WATER,084875,002532,FALSE,289.09,,289.09,0,0.00,071587,071587,MG
,0750,,000000000,,,,,W,,ALENDRONINEZUUR (ALS NA-ZOUT-1-WATER),084883,002532,FALSE,249.10,,249.10,0,0.00,071587,071587,MG
,0750,C16H14N2O4,068302578,,,S,,W,,AMLEXANOX,084891,002982,TRUE,298.29,,298.29,0,0.00,084891,084891,MG
,0750,,000000000,,,S,,H,,SUCROSE-ESTERS,084905,000000,TRUE,0.00,,0.00,0,0.00,084905,084905,MG
,0750,C57H110O9,000139446,,,S,,H,,GLYCERYLTRIHYDROXYSTEARAAT,084913,000000,TRUE,939.48,,939.48,0,0.00,084913,084913,MG
,0750,,000000000,,,,,H,,SERINGEN PARFUM,084921,000000,FALSE,0.00,,0.00,0,0.00,077038,084921,MG
,0750,,000000000,,,S,,H,,POLYSORBAAT 81,084948,000000,TRUE,0.00,,0.00,0,0.00,084948,084948,MG
,0750,CH3C6H4N(CH3)2 = C9H13N,000099978,,,S,,B,,DIMETHYLPARATOLUIDINE,084956,000000,TRUE,135.21,,135.21,0,0.94,084956,084956,ML
,0750,,000000000,,1,,,W,,RASAGILINE (ALS MESILAAT),084964,002966,FALSE,171.24,,171.24,0,0.00,084115,084115,MG
,0750,,000000000,,,,,W,,"INFLUENZAVIRUS A/NEW YORK/55/2004 (H3N2), SUBUNIT",084972,001136,FALSE,0.00,,0.00,0,0.00,036196,084972,UG
,0750,,000000000,,,,,B,,KRUIZEMUNTESSENCE,084980,000000,FALSE,0.00,,0.00,0,0.00,043850,084980,MG
,0750,,000000000,,,,,H,,SUIKERESSENCE,084999,000000,FALSE,0.00,,0.00,0,0.00,043850,084999,MG
,0750,(C6H13NO5)2.H2SO4.KCl,038899057,,,,,W,,GLUCOSAMINE SULFAATKALIUMCHLORIDE,085006,002819,FALSE,605.52,,302.76,0,0.00,080454,085006,MG
,0750,,000000000,,,,,W,,GLUCOSAMINE (ALS SULFAATKALIUMCHLORIDE),085014,002819,FALSE,179.17,,179.17,0,0.00,080454,085006,MG
,0750,C22H28N2O.HCl,001443545,,1,,,W,,FENTANYL HYDROCHLORIDE,085022,001374,FALSE,372.93,,372.93,0,0.00,040827,085022,MG
,0750,,000000000,,1,,,W,,FENTANYL (ALS HYDROCHLORIDE),085030,001374,FALSE,336.46,,336.46,0,0.00,040827,085022,MG
,0750,C31H33F3N2O5S,174484414,,,S,,W,,TIPRANAVIR,085049,002983,TRUE,602.72,,602.72,0,0.00,085049,085049,MG
,0750,C11H21NO3,000000000,,,S,,W,,HEXAMINOLEVULINAAT,085057,002986,TRUE,215.29,,215.29,0,0.00,085057,085057,MG
,0750,C11H21NO3.HCl,140898915,,,,,W,,HEXAMINOLEVULINAAT HYDROCHLORIDE,085065,002986,FALSE,251.75,,251.75,0,0.00,085057,085065,MG
,0750,,000000000,,,,,B,,BESSENESSENCE,085073,000000,FALSE,0.00,,0.00,0,0.00,043850,085073,MG
,0750,,000000000,,,,,W,,INFLUENZAVIRUS A/NEW YORK/55/2004 (H3N2) GESPLITST,085081,001136,FALSE,0.00,,0.00,0,0.00,036196,085081,UG
,0750,C17H18FN3O3.H2SO4,000000000,,,,,W,,CIPROFLOXACINE WATERSTOFSULFAAT,085103,002078,FALSE,429.43,,429.43,0,0.00,058777,058777,MG
,0750,,000000000,,,,,W,,CIPROFLOXACINE (ALS WATERSTOFSULFAAT),085111,002078,FALSE,331.35,,331.35,0,0.00,058777,058777,MG
,0750,C20H30O2,000000000,,,S,,W,,METHYL-1-TESTOSTERON,085138,000000,TRUE,302.50,,302.50,0,0.00,085138,085138,MG
,0750,C25H38N2O5,000000000,,,S,,W,,PROSTANOZOL,085146,000000,TRUE,398.58,,398.58,0,0.00,085146,085146,MG
,0750,C20H32O,003275647,,,S,,W,,DESOXYMETHYLTESTOSTERON,085162,000000,TRUE,288.47,,288.47,0,0.00,085162,085162,MG
,0750,,000000000,,,S,,W,,METHASTERON,085170,000000,TRUE,0.00,,0.00,0,0.00,085170,085170,MG
,0750,C14H19NO2,040431649,,1,S,,W,,DEXMETHYLFENIDAAT,085189,000000,TRUE,233.31,,233.31,0,0.00,085189,085189,MG
,0750,C12H12N2O2,014461917,,,S,,W,,CYCLAZODON,085197,000000,TRUE,216.24,,216.24,0,0.00,085197,085197,MG
,0750,C23H29NO3,004378363,,,S,,W,,FENBUTRAZAAT,085200,000000,TRUE,367.48,,367.48,0,0.00,085200,085200,MG
,0750,C9H19N,000503015,,,S,,W,,ISOMETHEPTEEN,085219,000000,TRUE,141.25,,141.25,0,0.00,085219,085219,MG
,0750,C10H15N,033817093,,,S,,W,,LEVMETAMFETAMINE,085227,000000,TRUE,149.26,,149.26,0,0.00,085227,085227,MG
,0750,C8H11NO2,000536210,,,S,,W,,NORFENEFRINE,085235,000000,TRUE,153.18,,153.18,0,0.00,085235,085235,MG
,0750,C8H11NO2,000104143,,,S,,W,,OCTOPAMINE,085243,000000,TRUE,153.18,,153.18,0,0.00,085243,085243,MG
,0750,C10H15N,005580325,,,S,,W,,ORTETAMINE,085251,000000,TRUE,149.23,,149.23,0,0.00,085251,085251,MG
,0750,C10H15N,000093889,,,S,,W,,FENPROMETHAMINE,085278,000000,TRUE,149.23,,149.23,0,0.00,085278,085278,MG
,0750,C10H15N,000064119,,,S,,W,,"METHYLAMFETAMINE, PARA-",085286,000000,TRUE,149.23,,149.23,0,0.00,085286,085286,MG
,0750,C22H23N3O4,183321746,,,S,,W,,ERLOTINIB,085294,002985,TRUE,393.44,,393.44,0,0.00,085294,085294,MG
,0750,C22H23N3O4.HCl,183319699,,,,,W,,ERLOTINIB HYDROCHLORIDE,085308,002985,FALSE,429.90,,429.90,0,0.00,085294,085308,MG
,0750,,000000000,,,,,W,,ERLOTINIB (ALS HYDROCHLORIDE),085316,002985,FALSE,393.44,,393.44,0,0.00,085294,085308,MG
,0750,C724H1147N203O206S9,162394196,,,S,,W,,PALIFERMINE,085324,002987,TRUE,16280.00,,16280.00,0,0.00,085324,085324,MG
,0750,,000000000,,,S,,H,,POLOXAMEER 182,085332,000000,TRUE,0.00,,0.00,0,0.00,085332,085332,MG
,0750,C37H42F2N8O4,171228492,,,S,,W,,POSACONAZOL,085340,002988,TRUE,700.78,,700.78,0,0.00,085340,085340,MG
,0750,,000000000,,,,,H,,LIMOENESSENCE,085359,000000,FALSE,0.00,,0.00,0,0.00,043850,085359,MG
,0750,,039404336,,,S,,B,,DEXTRATEN,085367,000000,TRUE,0.00,,0.00,0,0.00,085367,085367,MG
,0750,,000000000,,,,,B,,STERANIJS OLIE,085375,001604,FALSE,0.00,,0.00,0,0.99,020141,085375,ML
,0750,C72H101N17O26,103060533,,,S,,W,,DAPTOMYCINE,085383,002992,TRUE,1620.67,,1620.67,0,0.00,085383,085383,MG
,0750,C33H44N3O14P,193901916,,,S,,B,,FOSVESET,085391,000000,TRUE,737.69,,737.69,0,0.00,085391,085391,MG
,0750,C33H41GdN3O14P,193901905,,,S,,W,,GADOFOSVESET,085405,002984,TRUE,891.91,,1.00,0,0.00,085405,085405,MI
,0750,C33H38GdN3Na3O14P,000000000,,,,,W,,GADOFOSVESET TRINATRIUM,085413,002984,FALSE,957.86,,1.00,0,0.00,085405,085413,MI
,0750,,000000000,,,,,W,,HEXAMINOLEVULINAAT (ALS HYDROCHLORIDE),085421,002986,FALSE,215.29,,215.29,0,0.00,085057,085065,MG
,0750,,000000000,,,S,,B,,MACROGOL(N)CETOSTEARYLETHER,085448,000000,TRUE,0.00,,0.00,0,0.00,085448,085448,MG
,0750,,000000000,,,S,,B,,MACROGOL(25)CETOSTEARYLETHER,085456,000000,TRUE,0.00,,0.00,0,0.00,085456,085456,MG
,0750,C29H39N5O8,220620097,,,S,,W,,TIGECYCLINE,085464,002994,TRUE,585.65,,585.65,0,0.00,085464,085464,MG
,0750,C294H370F13N107O188P28(C2H4O)n,000000000,,,S,,W,,PEGAPTANIB,085472,002989,TRUE,0.00,,1.00,0,0.00,085472,085472,MG
,0750,C294H342F13N107Na28O188P28(C2H4O)n,222716861,,,,,W,,PEGAPTANIB OCTACOSANATRIUM,085480,002989,FALSE,0.00,,1.07,0,0.00,085472,085480,MG
,0750,,000000000,,,,,W,,ROTAVIRUS RIX4414-STAM,085499,002761,FALSE,0.00,,0.00,0,0.00,079057,085499,CC
,0750,,420784050,,,S,,W,,ALGLUCOSIDASE ALFA,085502,002995,TRUE,0.00,,0.00,0,0.00,085502,085502,MG
,0750,C27H36N2O5,155974008,,,S,,W,,IVABRADINE,085510,002991,TRUE,468.59,,468.59,0,0.00,085510,085510,MG
,0750,C27H36N2O5.HCl,148849676,,,,,W,,IVABRADINE HYDROCHLORIDE,085529,002991,FALSE,505.05,,505.05,0,0.00,085510,085510,MG
,0750,C12H15N5O3,142217694,,,S,,W,,ENTECAVIR,085537,003002,TRUE,277.28,,277.28,0,0.00,085537,085537,MG
,0750,C19H25NOS,099755596,,1,S,,W,,ROTIGOTINE,085545,002996,TRUE,315.48,,315.48,0,0.00,085545,085545,MG
,0750,C19H26ClNOS,125572932,,1,,,W,,ROTIGOTINE HYDROCHLORIDE,085553,002996,FALSE,351.94,,351.94,0,0.00,085545,085553,MG
,0750,C33H54O5,004345033,,,,,B,,"TOCOFEROL, D-ALFA- WATERSTOFSUCCINAAT",085561,002214,FALSE,530.80,,1.00,0,0.00,021970,085561,IE
,0750,,000000000,,,,,W,,CIPROFLOXACINE (ALS HYDROCHLORIDE-0-WATER),085588,002078,FALSE,331.35,,331.35,0,0.00,058777,058777,MG
,0750,C408H674N126O126S2,345663458,,,S,,W,,PARATHYROIDHORMOON,085596,002997,TRUE,9424.62,,9424.62,0,0.00,085596,085596,UG
,0750,,083712601,,,S,,W,,DEFIBROTIDE,085618,002998,TRUE,0.00,,1.00,0,0.00,085618,085618,MG
,0750,C22H21Cl3N4O,168273061,,,S,,W,,RIMONABANT,085626,002999,TRUE,463.79,,463.79,0,0.00,085626,085626,MG
,0750,,000000000,,,,,W,,"PERTUSSISAGGLUTINOGENEN 2 EN 3, FIMBRIEEL",085634,001137,FALSE,0.00,,0.00,0,0.00,059951,085634,UG
,0750,,189261107,,,S,,W,,NATALIZUMAB,085642,003000,TRUE,0.00,,1.00,0,0.00,085642,085642,MG
,0750,,000000000,,,,,B,,PETROLEUMETHER KPT 40-65,085650,000000,FALSE,0.00,,0.00,0,0.66,016918,085650,ML
,0750,C22H27FN4O2,557795194,,,S,,W,,SUNITINIB,085669,003005,TRUE,398.47,,398.47,0,0.00,085669,085669,MG
,0750,C22H27FN4O2.C4H4O4,000000000,,,,,W,,SUNITINIB MALEAAT,085677,003005,FALSE,514.55,,514.55,0,0.00,085669,085677,MG
,0750,,000000000,,,,,W,,SUNITINIB (ALS MALEAAT),085685,003005,FALSE,398.47,,398.47,0,0.00,085669,085677,MG
,0750,C21H16ClF3N4O3,284461730,,,S,,W,,SORAFENIB,085693,003004,TRUE,464.83,,464.83,0,0.00,085693,085693,MG
,0750,C21H16ClF3N4O3.C7H8O3S,475207591,,,,,W,,SORAFENIB TOSILAAT,085707,003004,FALSE,637.03,,637.03,0,0.00,085693,085707,MG
,0750,,000000000,,,,,W,,SORAFENIB (ALS TOSILAAT),085715,003004,FALSE,464.83,,464.83,0,0.00,085693,085707,MG
,0750,(C6H9NO)n.(C4H6O2)m,000000000,,,S,,H,,COPOVIDON,085723,000000,TRUE,0.00,,0.00,0,0.00,085723,085723,MG
,0750,,000000000,,,,,W,,"INFLUENZAVIRUS A/HIROSHIMA/52/2005 (H3N2), SUBUNIT",085731,001136,FALSE,0.00,,0.00,0,0.00,036196,085731,UG
,0750,,000000000,,,,,W,,"INFLUENZAVIRUS B/MALAYSIA/2506/2004, SUBUNIT",085758,001136,FALSE,0.00,,0.00,0,0.00,036196,085758,UG
,0750,C45H69N11O12S,037025551,,,S,,W,,CARBETOCINE,085766,003001,TRUE,998.16,,998.16,0,0.00,085766,085766,UG
,0750,C10H11ClFN5O3,123318821,,,S,,W,,CLOFARABINE,085774,003003,TRUE,303.68,,303.68,0,0.00,085774,085774,MG
,0750,C12H15N5O3.H2O,209216239,,,,,W,,ENTECAVIR 1-WATER,085782,003002,FALSE,295.29,,295.29,0,0.00,085537,085782,MG
,0750,,000000000,,,,,W,,ENTECAVIR (ALS 1-WATER),085790,003002,FALSE,277.28,,277.28,0,0.00,085537,085782,MG
,0750,,000000000,,,S,,W,,PAPILLOMAVIRUSVACCIN,085804,003006,TRUE,0.00,,0.00,0,0.00,085804,085804,XX
,0750,,000000000,,,,,W,,PAPILLOMAVIRUS TYPE  6,085812,003006,FALSE,0.00,,0.00,0,0.00,085804,085812,UG
,0750,,000000000,,,,,W,,PAPILLOMAVIRUS TYPE 11,085820,003006,FALSE,0.00,,0.00,0,0.00,085804,085820,UG
,0750,,000000000,,,,,W,,PAPILLOMAVIRUS TYPE 16,085839,003006,FALSE,0.00,,0.00,0,0.00,085804,085839,UG
,0750,,000000000,,,,,W,,PAPILLOMAVIRUS TYPE 18,085847,003006,FALSE,0.00,,0.00,0,0.00,085804,085847,UG
,0750,,000000000,,,,,W,,CANNABIS BLOEM BEDICA,085855,002671,FALSE,0.00,,0.00,0,0.00,065307,085855,MG
,0750,C28H32O15,000520274,,,S,,W,,DIOSMINE,085863,000000,TRUE,608.54,,608.54,0,0.00,085863,085863,MG
,0750,,000000000,,,,,W,,"INFLUENZAVIRUS A/WISCONSIN/67/05 (H3N2), GESPLITST",085871,001136,FALSE,0.00,,0.00,0,0.00,036196,085871,UG
,0750,,000000000,,,,,W,,"INFLUENZAVIRUS B/MALAYSIA/2506/2004, GESPLITST",085898,001136,FALSE,0.00,,0.00,0,0.00,036196,085898,UG
,0750,C23H28GdN3Na2O11,135326226,,,,,W,,GADOXETAAT DINATRIUM,085901,002977,FALSE,725.71,,1.00,0,0.00,084689,085901,MI
,0750,C21H15N3O4,201530418,,,S,,W,,DEFERASIROX,085928,003007,TRUE,373.36,,373.36,0,0.00,085928,085928,MG
,0750,C23H31CaN3O11,135306784,,,S,,H,,CALOXETINEZUUR,085936,000000,TRUE,565.58,,565.58,0,0.00,085936,085936,MG
,0750,C23H28CaN3Na3O11,000000000,,,,,H,,CALOXETAAT TRINATRIUM,085944,000000,FALSE,631.53,,631.53,0,0.00,085936,085944,MG
,0750,C23H34O5,081846197,,,S,,W,,TREPROSTINIL,085952,003009,TRUE,390.51,,390.51,0,0.00,085952,085952,MG
,0750,C23H33NaO5,289480644,,,,,B,,TREPROSTINIL NATRIUM,085960,003009,FALSE,412.49,,412.49,0,0.00,085952,085960,MG
,0750,,000000000,,,,,W,,TREPROSTINIL (ALS NA-ZOUT),085979,003009,FALSE,390.51,,390.51,0,0.00,085952,085960,MG
,0750,C13H13N3,249296444,,1,S,,W,,VARENICLINE,085987,003008,TRUE,211.26,,211.26,0,0.00,085987,085987,MG
,0750,C13H13N3.C4H6O6,375815875,,,,,W,,VARENICLINE TARTRAAT,085995,003008,FALSE,361.35,,361.35,0,0.00,085987,085995,MG
,0750,,000000000,,,,,W,,VARENICLINE (ALS TARTRAAT),086002,003008,FALSE,211.26,,211.26,0,0.00,085987,085995,MG
,0750,C18H15ClN2O6S2,184036348,,,S,,W,,SITAXENTAN,086010,003010,TRUE,454.90,,454.90,0,0.00,086010,086010,MG
,0750,C18H14ClN2NaO6S2,210421742,,,,,W,,SITAXENTAN NATRIUM,086029,003010,FALSE,476.89,,476.89,0,0.00,086010,086029,MG
,0750,C2191H3451N583O656S18,084720887,,,S,,W,,ANTITROMBINE ALFA,086037,003011,TRUE,49032.53,,49032.53,0,0.00,086037,086037,IE
,0750,C11H16N2,002759286,,,S,,W,,"BENZYLPIPERAZINE, 1-",086045,000000,TRUE,176.26,,176.26,0,0.00,086045,086045,MG
,0750,C7H17N,000123820,,,S,,W,,TUAMINOHEPTAAN,086053,000000,TRUE,115.22,,115.22,0,0.00,086053,086053,MG
,0750,,000000000,,,,,W,,IVABRADINE (ALS HYDROCHLORIDE),086061,002991,FALSE,468.59,,468.59,0,0.00,085510,085510,MG
,0750,,000000000,,,S,,W,,LIPIDEMICROSFEREN GEVULD MET PERFLUTREN,086088,003012,TRUE,0.00,,0.00,0,0.00,086088,086088,UL
,0750,,000000000,,,,,W,,CANNABIS BLOEM BEDIOL,086096,002671,FALSE,0.00,,0.00,0,0.00,065307,086096,MG
,0750,,000000000,,,,,W,,CALCIUMCHLORIDE (ALS 2-WATER),086118,000330,FALSE,111.00,,111.00,0,0.00,030961,004650,MG
,0750,,000000000,,,,,B,,NATRIUMACETAAT (ALS 3-WATER),086126,000000,FALSE,82.04,,82.04,0,0.00,044733,018902,MG
,0750,,000000000,,,,,W,,KANEEL BLADOLIE,086134,000000,FALSE,0.00,,0.00,0,0.00,017159,086134,ML
,0750,,000000000,,,,,W,,ZINKSULFAAT (ALS 7-WATER),086142,000802,FALSE,161.44,,161.44,0,0.00,050601,010839,MG
,0750,,000000000,,,,,W,,DEXRAZOXAAN (ALS HYDROCHLORIDE),086150,002565,FALSE,268.27,,268.27,0,0.00,072699,086150,MG
,0750,C2158H3282N562O681S12,347396821,,,S,,W,,RANIBIZUMAB,086169,003014,TRUE,0.00,,0.00,0,0.00,086169,086169,MG
,0750,,000000000,,,,,W,,NALOXON (ALS HYDROCHLORIDE 2-WATER),086177,001499,FALSE,327.37,,327.37,0,0.00,044695,044717,MG
,0750,C22H26ClN7O2S,302962498,,,S,,W,,DASATINIB,086185,003013,TRUE,488.01,,488.01,0,0.00,086185,086185,MG
,0750,C22H26ClN7O2S.H2O,863127779,,,,,W,,DASATINIB 1-WATER,086193,003013,FALSE,506.02,,506.02,0,0.00,086185,086193,MG
,0750,,000000000,,,,,W,,DASATINIB (ALS 1-WATER),086207,003013,FALSE,488.01,,488.01,0,0.00,086185,086193,MG
,0750,C12H25(OCH2CH2)nOH,009002920,,,S,,H,,MACROGOL(N)LAURYLETHER,086215,000000,TRUE,0.00,,0.00,0,0.00,086215,086215,MG
,0750,Fe2O3,000000000,,,,,H,,"FERRIOXIDE, ROODBRUIN",086223,000000,FALSE,159.70,,159.70,0,0.00,054232,086223,MG
,0750,C6H10CaO6,000814802,,,,,B,,CALCIUMLACTAAT 0-WATER,086231,000333,FALSE,218.20,,218.20,0,0.00,051640,086231,MG
,0750,C184H282N50O60S,141758749,,,S,,W,,EXENATIDE,086258,003015,TRUE,4186.57,,4186.57,0,0.00,086258,086258,UG
,0750,C18H31CaN4NaO9,000000000,,,,,H,,CALCOBUTROL NATRIUM,086266,000000,FALSE,510.53,,510.53,0,0.00,080683,086266,MG
,0750,,000000000,,,,,W,,PEGAPTANIB (ALS OCTACOSA-NA-ZOUT),086274,002989,FALSE,0.00,,1.00,0,0.00,085472,085480,MG
,0750,,000000000,,,,,W,,TIMOTHEEGRASPOLLEN,086282,000005,FALSE,0.00,,0.00,0,0.00,042013,086282,E
,0750,C10H8F2N4O,106308445,,1,S,,W,,RUFINAMIDE,086290,003016,TRUE,238.19,,238.19,0,0.00,086290,086290,MG
,0750,C14H18O3,049763964,,1,S,,W,,STIRIPENTOL,086304,003017,TRUE,234.29,,234.29,0,0.00,086304,086304,MG
,0750,,050936599,,,S,,B,,IDURSULFASE,086312,003019,TRUE,0.00,,1.00,0,0.00,086312,086312,MG
,0750,,013192126,,,S,,B,,DINATRIUMLAURYLSULFOSUCCINAAT,086320,000000,TRUE,0.00,,0.00,0,0.00,086320,086320,MG
,0750,C6H12O6,000087810,,,S,,B,,"TAGATOSE, D-",086339,000000,TRUE,180.20,,180.20,0,0.00,086339,086339,MG
,0750,C12H22O11,050468569,,,S,,B,,EPILACTOSE,086347,000000,TRUE,342.30,,342.30,0,0.00,086347,086347,MG
,0750,C39H76O5,001323837,,,S,,B,,GLYCERYLDISTEARAAT,086355,000000,TRUE,625.02,,625.02,0,0.00,086355,086355,MG
,0750,C7H13NaO8,013007857,,,S,,B,,NATRIUMGLUCEPTAAT,086363,000000,TRUE,248.16,,248.16,0,0.00,086363,086363,MG
,0750,C7H13NaO8.2H2O,000000000,,,,,B,,NATRIUMGLUCEPTAAT 2-WATER,086371,000000,FALSE,284.19,,284.19,0,0.00,086363,086371,MG
,0750,C4H12KNO7P2,000000000,,,,,B,,ALENDRONAAT KALIUM,086398,002532,FALSE,287.19,,287.19,0,0.00,071587,071587,MG
,0750,,000000000,,,,,B,,ALENDRONINEZUUR (ALS K-ZOUT),086401,002532,FALSE,249.10,,249.10,0,0.00,071587,071587,MG
,0750,,000000000,,,,,H,,"ZETMEEL, SOORT ONBEKEND, GLUTENVRIJ",086428,000783,FALSE,0.00,,0.00,0,0.00,010510,086428,MG
,0750,,000000000,,,S,,H,,CYCLOMETHICON,086436,000000,TRUE,0.00,,0.00,0,0.00,086436,086436,MG
,0750,,000000000,,,S,,H,,ISOPROPYLISOSTEARAAT,086444,000000,TRUE,0.00,,0.00,0,0.00,086444,086444,MG
,0750,,000000000,,,S,,H,,"ALUMINIUMHYDROXYFOSFAATSULFAAT, AMORF",086452,000000,TRUE,0.00,,0.00,0,0.00,086452,086452,MG
,0750,C27H37N3O7S,206361991,,,S,,W,,DARUNAVIR,086460,003018,TRUE,547.66,,547.66,0,0.00,086460,086460,MG
,0750,C27H37N3O7S.C2H6O,635728493,,,,,W,,DARUNAVIR ETHANOLAAT,086479,003018,FALSE,593.73,,593.73,0,0.00,086460,086460,MG
,0750,,000000000,,,,,W,,DARUNAVIR (ALS ETHANOLAAT),086487,003018,FALSE,547.66,,547.66,0,0.00,086460,086460,MG
,0750,C265H527NO123PNa,000000000,,,S,,H,,MPEG5000 DPPE,086495,000000,TRUE,5750.00,,5750.00,0,0.00,086495,086495,MG
,0750,CH2(OH).{CH2.O.CH2}m.CH2OH  m=?,000000000,,,,,H,,MACROGOL   200,086509,000791,FALSE,200.00,,200.00,0,0.00,059048,086509,MG
,0750,CH2(OH).{CH2.O.CH2}m.CH2OH  m=?,000000000,,,,,H,,MACROGOL   900,086517,000791,FALSE,900.00,,900.00,0,0.00,059048,086517,MG
,0750,,000000000,,,,,H,,CARBOMEER 1382,086533,002387,FALSE,0.00,,0.00,0,0.00,066370,086533,MG
,0750,,552858794,,,S,,W,,GALSULFASE,086541,002990,TRUE,0.00,,1.00,0,0.00,086541,086541,MG
,0750,C22H27FN4O2.C4H6O5,341031547,,,,,W,,SUNITINIB MALAAT,086568,003005,FALSE,532.56,,532.56,0,0.00,085669,086568,MG
,0750,,000000000,,,,,W,,SUNITINIB (ALS MALAAT),086576,003005,FALSE,398.47,,398.47,0,0.00,085669,085669,MG
,0750,C8H14N4O7,078491028,,,S,,B,,DIAZOLIDINYLUREUM,086584,000000,TRUE,278.22,,278.22,0,0.00,086584,086584,MG
,0750,C14H12N6O,141505331,,,S,,W,,LEVOSIMENDAN,086592,003026,TRUE,280.28,,280.28,0,0.00,086592,086592,MG
,0750,,000000000,,,,,H,,"WAS, EMULGEREND",086606,000000,FALSE,0.00,,0.00,0,0.00,043761,086606,MG
,0750,C3750H5872N982O1154S38,332348126,,,S,,W,,ABATACEPT,086614,003030,TRUE,84395.11,,84395.11,0,0.00,086614,086614,MG
,0750,C16H15F6N5O,486460326,,,S,,W,,SITAGLIPTINE,086622,003029,TRUE,407.32,,407.32,0,0.00,086622,086622,MG
,0750,C16H15F6N5O.H3PO4.H2O,654671779,,,,,W,,SITAGLIPTINE FOSFAAT-1-WATER,086630,003029,FALSE,523.32,,523.32,0,0.00,086622,086630,MG
,0750,,000000000,,,,,W,,SITAGLIPTINE (ALS FOSFAAT-1-WATER),086649,003029,FALSE,407.32,,407.32,0,0.00,086622,086622,MG
,0750,C26H37NO3,286930038,,1,S,,W,,FESOTERODINE,086657,003027,TRUE,411.58,,411.58,0,0.00,086657,086657,MG
,0750,C26H37NO3.C4H4O4,000000000,,,,,W,,FESOTERODINE FUMARAAT,086665,003027,FALSE,527.65,,527.65,0,0.00,086657,086665,MG
,0750,C13H13N3O3,191732726,,1,S,,W,,LENALIDOMIDE,086673,003028,TRUE,259.26,,259.26,0,0.00,086673,086673,MG
,0750,C30H47NO4S,224452668,,,S,,W,,RETAPAMULINE,086681,003032,TRUE,517.76,,517.76,0,0.00,086681,086681,MG
,0750,C10H14N2O5,003424984,,,S,,W,,TELBIVUDINE,086703,003031,TRUE,242.23,,242.23,0,0.00,086703,086703,MG
,0750,C19H42NBr,000057090,,,,,H,,CETRIMONIUM BROMIDE,086711,000000,FALSE,364.45,,364.45,0,0.00,078735,086711,MG
,0750,,000000000,,,S,,H,,MACROGOLGLYCEROLLAURAAT,086738,000000,TRUE,0.00,,0.00,0,0.00,086738,086738,MG
,0750,C5H8O3,000123762,,,S,,H,,LEVULINEZUUR,086746,000000,TRUE,116.12,,116.12,0,0.00,086746,086746,MG
,0750,,000000000,,,S,,H,,"DESACYL-4-MONOFOSFORYLLIPIDE A, 3-O-",086754,000000,TRUE,0.00,,0.00,0,0.00,086754,086754,MG
,0750,,000000000,,,,,W,,"HEPATITIS-B-OPPERVLAKTEANTIGEEN ""SPMSD"" AL-ADJ",086762,001844,FALSE,0.00,,1.00,0,0.00,034169,086762,UG
,0750,,000000000,,,,,W,,"HEPATITIS-B-OPPERVLAKTEANTIGEEN ""GSK"" AS04C-ADJ",086770,001844,FALSE,0.00,,1.00,0,0.00,034169,086770,UG
,0750,,000000000,,,S,,W,,METHOXYPOLYETHYLEENGLYCOLEPOETINE BETA,086789,003039,TRUE,0.00,,1.00,0,0.00,086789,086789,UG
,0750,,000000000,,,,,H,,MENTHOLESSENCE,086797,000000,FALSE,0.00,,0.00,0,0.00,043850,086797,MG
,0750,,000000000,,,,,H,,EUCALYPTUSESSENCE,086800,000000,FALSE,0.00,,0.00,0,0.00,043850,086800,MG
,0750,C20H34GdN5O10,131069915,,,S,,W,,GADOVERSETAMIDE,086819,003034,TRUE,661.76,,1.00,0,0.00,086819,086819,MI
,0750,,000000000,,,,,W,,"INFLUENZAVIRUS A/SOLOMON/3/2006 (H1N1), SUBUNIT",086827,001136,FALSE,0.00,,0.00,0,0.00,036196,086827,UG
,0750,,000000000,,,,,W,,"INFLUENZAVIRUS A/WISCONSIN/67/05 (H3N2), SUBUNIT",086835,001136,FALSE,0.00,,0.00,0,0.00,036196,086835,UG
